# timestamp tx ty tz qx qy qz qw 
1.000000119 -0.0123732 0.156822 0.999992 -0.0023089304218094774 0.00842807153969146 1.9460603555181633e-05 0.9999618173208491
1.050000072 -0.0136353 0.164574 0.996602 -0.002522899776253062 0.008686509229624634 2.1916098056339824e-05 0.9999590886827793
1.100000024 -0.0149583 0.172316 0.987066 -0.00274304883532555 0.008923226211276504 2.4477989606860548e-05 0.9999564245725372
1.149999975 -0.0162009 0.179274 0.973279 -0.002946029713933569 0.00911722911469556 2.6860897391743533e-05 0.9999540970978908
1.199999928 -0.0177128 0.187381 0.951057 -0.0031880684590379336 0.009320205495051847 2.9714885637224494e-05 0.9999514833291941
1.24999988 -0.0192147 0.19509 0.92388 -0.0034232296159038434 0.009489648935234239 3.2486896354877285e-05 0.9999491121971387
1.299999833 -0.0207772 0.202787 0.891006 -0.003662330470788365 0.009635371238615877 3.528970453645089e-05 0.9999468714579647
1.349999785 -0.0223175 0.210088 0.854685 -0.003892580483506482 0.009751501211256662 3.7960604715175065e-05 0.9999448757945042
1.399999738 -0.0239976 0.21776 0.811319 -0.004137640303911188 0.009849970723483937 4.075790299368282e-05 0.9999429265538223
1.44999969 -0.0258266 0.225801 0.760406 -0.004397259744995122 0.009926869424323267 4.3653597468450586e-05 0.999941057988349
1.499999641 -0.0276301 0.233445 0.707107 -0.004646067876666094 0.009974675441399666 4.63457788191722e-05 0.9999394569895317
1.549999595 -0.0293989 0.240694 0.652429 -0.004883269493450321 0.009996998962994648 4.882099493571687e-05 0.9999381037252342
1.599999546 -0.0313193 0.24831 0.590958 -0.005133220717110886 0.00999614139646086 5.1315607168789854e-05 0.9999368603088102
1.649999499 -0.0332993 0.25591 0.525843 -0.005382851046381271 0.009970291938141454 5.36720104333904e-05 0.9999358056207958
1.699999451 -0.0354426 0.263873 0.45399 -0.005643910549445374 0.009916330965373586 5.597060544884437e-05 0.9999349026544353
1.749999404 -0.0375448 0.27144 0.382683 -0.005890908606284926 0.009839527672091194 5.796758628559631e-05 0.99993423657184
1.799999356 -0.0397063 0.278991 0.309017 -0.0061356814907573085 0.009738142366030069 5.9754114518172605e-05 0.9999337570507986
1.849999309 -0.0418147 0.286148 0.237262 -0.006365587005641993 0.009619265475118858 6.123637119454681e-05 0.9999334703662651
1.899999261 -0.0440916 0.293665 0.160312 -0.006604267751381136 0.009470706775416941 6.255127870256166e-05 0.9999333404568516
1.949999212 -0.0465458 0.301538 0.078459 -0.006850547357869911 0.009289246417308546 6.364067545496225e-05 0.9999333856557627
